profileID,respID,qID,altID,obsID,Certification,Origin,Processing,image
16,249,12,3,3980,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
14,249,13,1,3981,Orgânico,Sul de Minas,Lavado,organic.jpg
13,249,13,2,3981,Especial,Sul de Minas,Lavado,special.jpg
11,249,13,3,3981,Fair trade,Brasil Central,Lavado,fairtrade.jpg
5,249,14,1,3982,Especial,Sul de Minas,Natural,special.jpg
6,249,14,2,3982,Orgânico,Sul de Minas,Natural,organic.jpg
16,249,14,3,3982,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
2,249,15,1,3983,Orgânico,Brasil Central,Natural,organic.jpg
11,249,15,2,3983,Fair trade,Brasil Central,Lavado,fairtrade.jpg
3,249,15,3,3983,Fair trade,Brasil Central,Natural,fairtrade.jpg
13,249,16,1,3984,Especial,Sul de Minas,Lavado,special.jpg
5,249,16,2,3984,Especial,Sul de Minas,Natural,special.jpg
10,249,16,3,3984,Orgânico,Brasil Central,Lavado,organic.jpg
5,250,1,1,3985,Especial,Sul de Minas,Natural,special.jpg
15,250,1,2,3985,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
6,250,1,3,3985,Orgânico,Sul de Minas,Natural,organic.jpg
4,250,2,1,3986,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
13,250,2,2,3986,Especial,Sul de Minas,Lavado,special.jpg
14,250,2,3,3986,Orgânico,Sul de Minas,Lavado,organic.jpg
11,250,3,1,3987,Fair trade,Brasil Central,Lavado,fairtrade.jpg
15,250,3,2,3987,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
14,250,3,3,3987,Orgânico,Sul de Minas,Lavado,organic.jpg
16,250,4,1,3988,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
14,250,4,2,3988,Orgânico,Sul de Minas,Lavado,organic.jpg
4,250,4,3,3988,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
16,250,5,1,3989,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
1,250,5,2,3989,Especial,Brasil Central,Natural,special.jpg
5,250,5,3,3989,Especial,Sul de Minas,Natural,special.jpg
11,250,6,1,3990,Fair trade,Brasil Central,Lavado,fairtrade.jpg
2,250,6,2,3990,Orgânico,Brasil Central,Natural,organic.jpg
8,250,6,3,3990,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
7,250,7,1,3991,Fair trade,Sul de Minas,Natural,fairtrade.jpg
13,250,7,2,3991,Especial,Sul de Minas,Lavado,special.jpg
14,250,7,3,3991,Orgânico,Sul de Minas,Lavado,organic.jpg
8,250,8,1,3992,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
5,250,8,2,3992,Especial,Sul de Minas,Natural,special.jpg
11,250,8,3,3992,Fair trade,Brasil Central,Lavado,fairtrade.jpg
14,250,9,1,3993,Orgânico,Sul de Minas,Lavado,organic.jpg
5,250,9,2,3993,Especial,Sul de Minas,Natural,special.jpg
2,250,9,3,3993,Orgânico,Brasil Central,Natural,organic.jpg
11,250,10,1,3994,Fair trade,Brasil Central,Lavado,fairtrade.jpg
10,250,10,2,3994,Orgânico,Brasil Central,Lavado,organic.jpg
1,250,10,3,3994,Especial,Brasil Central,Natural,special.jpg
11,250,11,1,3995,Fair trade,Brasil Central,Lavado,fairtrade.jpg
4,250,11,2,3995,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
8,250,11,3,3995,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
12,250,12,1,3996,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
2,250,12,2,3996,Orgânico,Brasil Central,Natural,organic.jpg
9,250,12,3,3996,Especial,Brasil Central,Lavado,special.jpg
7,250,13,1,3997,Fair trade,Sul de Minas,Natural,fairtrade.jpg
15,250,13,2,3997,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
1,250,13,3,3997,Especial,Brasil Central,Natural,special.jpg
13,250,14,1,3998,Especial,Sul de Minas,Lavado,special.jpg
16,250,14,2,3998,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
12,250,14,3,3998,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
12,250,15,1,3999,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
7,250,15,2,3999,Fair trade,Sul de Minas,Natural,fairtrade.jpg
8,250,15,3,3999,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
5,250,16,1,4000,Especial,Sul de Minas,Natural,special.jpg
14,250,16,2,4000,Orgânico,Sul de Minas,Lavado,organic.jpg
9,250,16,3,4000,Especial,Brasil Central,Lavado,special.jpg
2,251,1,1,4001,Orgânico,Brasil Central,Natural,organic.jpg
8,251,1,2,4001,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
3,251,1,3,4001,Fair trade,Brasil Central,Natural,fairtrade.jpg
11,251,2,1,4002,Fair trade,Brasil Central,Lavado,fairtrade.jpg
12,251,2,2,4002,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
2,251,2,3,4002,Orgânico,Brasil Central,Natural,organic.jpg
14,251,3,1,4003,Orgânico,Sul de Minas,Lavado,organic.jpg
13,251,3,2,4003,Especial,Sul de Minas,Lavado,special.jpg
8,251,3,3,4003,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
10,251,4,1,4004,Orgânico,Brasil Central,Lavado,organic.jpg
11,251,4,2,4004,Fair trade,Brasil Central,Lavado,fairtrade.jpg
4,251,4,3,4004,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
1,251,5,1,4005,Especial,Brasil Central,Natural,special.jpg
2,251,5,2,4005,Orgânico,Brasil Central,Natural,organic.jpg
5,251,5,3,4005,Especial,Sul de Minas,Natural,special.jpg
12,251,6,1,4006,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
8,251,6,2,4006,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
9,251,6,3,4006,Especial,Brasil Central,Lavado,special.jpg
9,251,7,1,4007,Especial,Brasil Central,Lavado,special.jpg
11,251,7,2,4007,Fair trade,Brasil Central,Lavado,fairtrade.jpg
13,251,7,3,4007,Especial,Sul de Minas,Lavado,special.jpg
2,251,8,1,4008,Orgânico,Brasil Central,Natural,organic.jpg
3,251,8,2,4008,Fair trade,Brasil Central,Natural,fairtrade.jpg
15,251,8,3,4008,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
9,251,9,1,4009,Especial,Brasil Central,Lavado,special.jpg
15,251,9,2,4009,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
12,251,9,3,4009,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
2,251,10,1,4010,Orgânico,Brasil Central,Natural,organic.jpg
9,251,10,2,4010,Especial,Brasil Central,Lavado,special.jpg
10,251,10,3,4010,Orgânico,Brasil Central,Lavado,organic.jpg
1,251,11,1,4011,Especial,Brasil Central,Natural,special.jpg
13,251,11,2,4011,Especial,Sul de Minas,Lavado,special.jpg
8,251,11,3,4011,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
10,251,12,1,4012,Orgânico,Brasil Central,Lavado,organic.jpg
12,251,12,2,4012,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
16,251,12,3,4012,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
16,251,13,1,4013,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
10,251,13,2,4013,Orgânico,Brasil Central,Lavado,organic.jpg
13,251,13,3,4013,Especial,Sul de Minas,Lavado,special.jpg
11,251,14,1,4014,Fair trade,Brasil Central,Lavado,fairtrade.jpg
8,251,14,2,4014,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
5,251,14,3,4014,Especial,Sul de Minas,Natural,special.jpg
13,251,15,1,4015,Especial,Sul de Minas,Lavado,special.jpg
5,251,15,2,4015,Especial,Sul de Minas,Natural,special.jpg
1,251,15,3,4015,Especial,Brasil Central,Natural,special.jpg
16,251,16,1,4016,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
6,251,16,2,4016,Orgânico,Sul de Minas,Natural,organic.jpg
1,251,16,3,4016,Especial,Brasil Central,Natural,special.jpg
16,252,1,1,4017,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
2,252,1,2,4017,Orgânico,Brasil Central,Natural,organic.jpg
14,252,1,3,4017,Orgânico,Sul de Minas,Lavado,organic.jpg
1,252,2,1,4018,Especial,Brasil Central,Natural,special.jpg
12,252,2,2,4018,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
11,252,2,3,4018,Fair trade,Brasil Central,Lavado,fairtrade.jpg
13,252,3,1,4019,Especial,Sul de Minas,Lavado,special.jpg
1,252,3,2,4019,Especial,Brasil Central,Natural,special.jpg
16,252,3,3,4019,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
9,252,4,1,4020,Especial,Brasil Central,Lavado,special.jpg
10,252,4,2,4020,Orgânico,Brasil Central,Lavado,organic.jpg
3,252,4,3,4020,Fair trade,Brasil Central,Natural,fairtrade.jpg
1,252,5,1,4021,Especial,Brasil Central,Natural,special.jpg
12,252,5,2,4021,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
9,252,5,3,4021,Especial,Brasil Central,Lavado,special.jpg
13,252,6,1,4022,Especial,Sul de Minas,Lavado,special.jpg
12,252,6,2,4022,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
15,252,6,3,4022,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
15,252,7,1,4023,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
6,252,7,2,4023,Orgânico,Sul de Minas,Natural,organic.jpg
1,252,7,3,4023,Especial,Brasil Central,Natural,special.jpg
15,252,8,1,4024,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
2,252,8,2,4024,Orgânico,Brasil Central,Natural,organic.jpg
12,252,8,3,4024,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
13,252,9,1,4025,Especial,Sul de Minas,Lavado,special.jpg
4,252,9,2,4025,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
7,252,9,3,4025,Fair trade,Sul de Minas,Natural,fairtrade.jpg
4,252,10,1,4026,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
12,252,10,2,4026,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
5,252,10,3,4026,Especial,Sul de Minas,Natural,special.jpg
5,252,11,1,4027,Especial,Sul de Minas,Natural,special.jpg
3,252,11,2,4027,Fair trade,Brasil Central,Natural,fairtrade.jpg
13,252,11,3,4027,Especial,Sul de Minas,Lavado,special.jpg
12,252,12,1,4028,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
13,252,12,2,4028,Especial,Sul de Minas,Lavado,special.jpg
9,252,12,3,4028,Especial,Brasil Central,Lavado,special.jpg
11,252,13,1,4029,Fair trade,Brasil Central,Lavado,fairtrade.jpg
6,252,13,2,4029,Orgânico,Sul de Minas,Natural,organic.jpg
5,252,13,3,4029,Especial,Sul de Minas,Natural,special.jpg
12,252,14,1,4030,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
16,252,14,2,4030,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
6,252,14,3,4030,Orgânico,Sul de Minas,Natural,organic.jpg
16,252,15,1,4031,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
15,252,15,2,4031,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
9,252,15,3,4031,Especial,Brasil Central,Lavado,special.jpg
1,252,16,1,4032,Especial,Brasil Central,Natural,special.jpg
7,252,16,2,4032,Fair trade,Sul de Minas,Natural,fairtrade.jpg
16,252,16,3,4032,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
13,253,1,1,4033,Especial,Sul de Minas,Lavado,special.jpg
3,253,1,2,4033,Fair trade,Brasil Central,Natural,fairtrade.jpg
9,253,1,3,4033,Especial,Brasil Central,Lavado,special.jpg
4,253,2,1,4034,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
2,253,2,2,4034,Orgânico,Brasil Central,Natural,organic.jpg
6,253,2,3,4034,Orgânico,Sul de Minas,Natural,organic.jpg
14,253,3,1,4035,Orgânico,Sul de Minas,Lavado,organic.jpg
11,253,3,2,4035,Fair trade,Brasil Central,Lavado,fairtrade.jpg
5,253,3,3,4035,Especial,Sul de Minas,Natural,special.jpg
5,253,4,1,4036,Especial,Sul de Minas,Natural,special.jpg
8,253,4,2,4036,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
4,253,4,3,4036,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
9,253,5,1,4037,Especial,Brasil Central,Lavado,special.jpg
7,253,5,2,4037,Fair trade,Sul de Minas,Natural,fairtrade.jpg
6,253,5,3,4037,Orgânico,Sul de Minas,Natural,organic.jpg
6,253,6,1,4038,Orgânico,Sul de Minas,Natural,organic.jpg
2,253,6,2,4038,Orgânico,Brasil Central,Natural,organic.jpg
13,253,6,3,4038,Especial,Sul de Minas,Lavado,special.jpg
6,253,7,1,4039,Orgânico,Sul de Minas,Natural,organic.jpg
14,253,7,2,4039,Orgânico,Sul de Minas,Lavado,organic.jpg
16,253,7,3,4039,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
16,253,8,1,4040,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
14,253,8,2,4040,Orgânico,Sul de Minas,Lavado,organic.jpg
1,253,8,3,4040,Especial,Brasil Central,Natural,special.jpg
2,253,9,1,4041,Orgânico,Brasil Central,Natural,organic.jpg
4,253,9,2,4041,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
11,253,9,3,4041,Fair trade,Brasil Central,Lavado,fairtrade.jpg
7,253,10,1,4042,Fair trade,Sul de Minas,Natural,fairtrade.jpg
15,253,10,2,4042,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
6,253,10,3,4042,Orgânico,Sul de Minas,Natural,organic.jpg
1,253,11,1,4043,Especial,Brasil Central,Natural,special.jpg
13,253,11,2,4043,Especial,Sul de Minas,Lavado,special.jpg
7,253,11,3,4043,Fair trade,Sul de Minas,Natural,fairtrade.jpg
11,253,12,1,4044,Fair trade,Brasil Central,Lavado,fairtrade.jpg
9,253,12,2,4044,Especial,Brasil Central,Lavado,special.jpg
6,253,12,3,4044,Orgânico,Sul de Minas,Natural,organic.jpg
8,253,13,1,4045,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
10,253,13,2,4045,Orgânico,Brasil Central,Lavado,organic.jpg
16,253,13,3,4045,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
16,253,14,1,4046,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
14,253,14,2,4046,Orgânico,Sul de Minas,Lavado,organic.jpg
7,253,14,3,4046,Fair trade,Sul de Minas,Natural,fairtrade.jpg
1,253,15,1,4047,Especial,Brasil Central,Natural,special.jpg
11,253,15,2,4047,Fair trade,Brasil Central,Lavado,fairtrade.jpg
9,253,15,3,4047,Especial,Brasil Central,Lavado,special.jpg
3,253,16,1,4048,Fair trade,Brasil Central,Natural,fairtrade.jpg
9,253,16,2,4048,Especial,Brasil Central,Lavado,special.jpg
8,253,16,3,4048,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
6,254,1,1,4049,Orgânico,Sul de Minas,Natural,organic.jpg
3,254,1,2,4049,Fair trade,Brasil Central,Natural,fairtrade.jpg
14,254,1,3,4049,Orgânico,Sul de Minas,Lavado,organic.jpg
5,254,2,1,4050,Especial,Sul de Minas,Natural,special.jpg
14,254,2,2,4050,Orgânico,Sul de Minas,Lavado,organic.jpg
2,254,2,3,4050,Orgânico,Brasil Central,Natural,organic.jpg
4,254,3,1,4051,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
11,254,3,2,4051,Fair trade,Brasil Central,Lavado,fairtrade.jpg
2,254,3,3,4051,Orgânico,Brasil Central,Natural,organic.jpg
15,254,4,1,4052,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
11,254,4,2,4052,Fair trade,Brasil Central,Lavado,fairtrade.jpg
3,254,4,3,4052,Fair trade,Brasil Central,Natural,fairtrade.jpg
7,254,5,1,4053,Fair trade,Sul de Minas,Natural,fairtrade.jpg
16,254,5,2,4053,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
14,254,5,3,4053,Orgânico,Sul de Minas,Lavado,organic.jpg
1,254,6,1,4054,Especial,Brasil Central,Natural,special.jpg
15,254,6,2,4054,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
6,254,6,3,4054,Orgânico,Sul de Minas,Natural,organic.jpg
7,254,7,1,4055,Fair trade,Sul de Minas,Natural,fairtrade.jpg
4,254,7,2,4055,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
16,254,7,3,4055,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
14,254,8,1,4056,Orgânico,Sul de Minas,Lavado,organic.jpg
11,254,8,2,4056,Fair trade,Brasil Central,Lavado,fairtrade.jpg
2,254,8,3,4056,Orgânico,Brasil Central,Natural,organic.jpg
8,254,9,1,4057,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
3,254,9,2,4057,Fair trade,Brasil Central,Natural,fairtrade.jpg
15,254,9,3,4057,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
9,254,10,1,4058,Especial,Brasil Central,Lavado,special.jpg
10,254,10,2,4058,Orgânico,Brasil Central,Lavado,organic.jpg
3,254,10,3,4058,Fair trade,Brasil Central,Natural,fairtrade.jpg
7,254,11,1,4059,Fair trade,Sul de Minas,Natural,fairtrade.jpg
5,254,11,2,4059,Especial,Sul de Minas,Natural,special.jpg
2,254,11,3,4059,Orgânico,Brasil Central,Natural,organic.jpg
14,254,12,1,4060,Orgânico,Sul de Minas,Lavado,organic.jpg
1,254,12,2,4060,Especial,Brasil Central,Natural,special.jpg
16,254,12,3,4060,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
5,254,13,1,4061,Especial,Sul de Minas,Natural,special.jpg
3,254,13,2,4061,Fair trade,Brasil Central,Natural,fairtrade.jpg
12,254,13,3,4061,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
7,254,14,1,4062,Fair trade,Sul de Minas,Natural,fairtrade.jpg
8,254,14,2,4062,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
16,254,14,3,4062,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
13,254,15,1,4063,Especial,Sul de Minas,Lavado,special.jpg
8,254,15,2,4063,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
4,254,15,3,4063,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
14,254,16,1,4064,Orgânico,Sul de Minas,Lavado,organic.jpg
6,254,16,2,4064,Orgânico,Sul de Minas,Natural,organic.jpg
15,254,16,3,4064,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
7,255,1,1,4065,Fair trade,Sul de Minas,Natural,fairtrade.jpg
8,255,1,2,4065,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
2,255,1,3,4065,Orgânico,Brasil Central,Natural,organic.jpg
14,255,2,1,4066,Orgânico,Sul de Minas,Lavado,organic.jpg
16,255,2,2,4066,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
7,255,2,3,4066,Fair trade,Sul de Minas,Natural,fairtrade.jpg
7,255,3,1,4067,Fair trade,Sul de Minas,Natural,fairtrade.jpg
4,255,3,2,4067,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
6,255,3,3,4067,Orgânico,Sul de Minas,Natural,organic.jpg
10,255,4,1,4068,Orgânico,Brasil Central,Lavado,organic.jpg
12,255,4,2,4068,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
3,255,4,3,4068,Fair trade,Brasil Central,Natural,fairtrade.jpg
14,255,5,1,4069,Orgânico,Sul de Minas,Lavado,organic.jpg
6,255,5,2,4069,Orgânico,Sul de Minas,Natural,organic.jpg
2,255,5,3,4069,Orgânico,Brasil Central,Natural,organic.jpg
9,255,6,1,4070,Especial,Brasil Central,Lavado,special.jpg
10,255,6,2,4070,Orgânico,Brasil Central,Lavado,organic.jpg
12,255,6,3,4070,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
5,255,7,1,4071,Especial,Sul de Minas,Natural,special.jpg
11,255,7,2,4071,Fair trade,Brasil Central,Lavado,fairtrade.jpg
13,255,7,3,4071,Especial,Sul de Minas,Lavado,special.jpg
10,255,8,1,4072,Orgânico,Brasil Central,Lavado,organic.jpg
12,255,8,2,4072,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
11,255,8,3,4072,Fair trade,Brasil Central,Lavado,fairtrade.jpg
12,255,9,1,4073,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
11,255,9,2,4073,Fair trade,Brasil Central,Lavado,fairtrade.jpg
6,255,9,3,4073,Orgânico,Sul de Minas,Natural,organic.jpg
2,255,10,1,4074,Orgânico,Brasil Central,Natural,organic.jpg
10,255,10,2,4074,Orgânico,Brasil Central,Lavado,organic.jpg
16,255,10,3,4074,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
6,255,11,1,4075,Orgânico,Sul de Minas,Natural,organic.jpg
13,255,11,2,4075,Especial,Sul de Minas,Lavado,special.jpg
16,255,11,3,4075,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
16,255,12,1,4076,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
12,255,12,2,4076,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
5,255,12,3,4076,Especial,Sul de Minas,Natural,special.jpg
16,255,13,1,4077,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
11,255,13,2,4077,Fair trade,Brasil Central,Lavado,fairtrade.jpg
13,255,13,3,4077,Especial,Sul de Minas,Lavado,special.jpg
3,255,14,1,4078,Fair trade,Brasil Central,Natural,fairtrade.jpg
13,255,14,2,4078,Especial,Sul de Minas,Lavado,special.jpg
9,255,14,3,4078,Especial,Brasil Central,Lavado,special.jpg
1,255,15,1,4079,Especial,Brasil Central,Natural,special.jpg
13,255,15,2,4079,Especial,Sul de Minas,Lavado,special.jpg
9,255,15,3,4079,Especial,Brasil Central,Lavado,special.jpg
13,255,16,1,4080,Especial,Sul de Minas,Lavado,special.jpg
7,255,16,2,4080,Fair trade,Sul de Minas,Natural,fairtrade.jpg
8,255,16,3,4080,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
12,256,1,1,4081,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
5,256,1,2,4081,Especial,Sul de Minas,Natural,special.jpg
15,256,1,3,4081,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
3,256,2,1,4082,Fair trade,Brasil Central,Natural,fairtrade.jpg
4,256,2,2,4082,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
8,256,2,3,4082,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
5,256,3,1,4083,Especial,Sul de Minas,Natural,special.jpg
2,256,3,2,4083,Orgânico,Brasil Central,Natural,organic.jpg
1,256,3,3,4083,Especial,Brasil Central,Natural,special.jpg
6,256,4,1,4084,Orgânico,Sul de Minas,Natural,organic.jpg
3,256,4,2,4084,Fair trade,Brasil Central,Natural,fairtrade.jpg
11,256,4,3,4084,Fair trade,Brasil Central,Lavado,fairtrade.jpg
6,256,5,1,4085,Orgânico,Sul de Minas,Natural,organic.jpg
4,256,5,2,4085,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
8,256,5,3,4085,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
15,256,6,1,4086,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
2,256,6,2,4086,Orgânico,Brasil Central,Natural,organic.jpg
11,256,6,3,4086,Fair trade,Brasil Central,Lavado,fairtrade.jpg
16,256,7,1,4087,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
2,256,7,2,4087,Orgânico,Brasil Central,Natural,organic.jpg
1,256,7,3,4087,Especial,Brasil Central,Natural,special.jpg
9,256,8,1,4088,Especial,Brasil Central,Lavado,special.jpg
10,256,8,2,4088,Orgânico,Brasil Central,Lavado,organic.jpg
16,256,8,3,4088,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
13,256,9,1,4089,Especial,Sul de Minas,Lavado,special.jpg
16,256,9,2,4089,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
5,256,9,3,4089,Especial,Sul de Minas,Natural,special.jpg
15,256,10,1,4090,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
5,256,10,2,4090,Especial,Sul de Minas,Natural,special.jpg
1,256,10,3,4090,Especial,Brasil Central,Natural,special.jpg
5,256,11,1,4091,Especial,Sul de Minas,Natural,special.jpg
2,256,11,2,4091,Orgânico,Brasil Central,Natural,organic.jpg
11,256,11,3,4091,Fair trade,Brasil Central,Lavado,fairtrade.jpg
6,256,12,1,4092,Orgânico,Sul de Minas,Natural,organic.jpg
2,256,12,2,4092,Orgânico,Brasil Central,Natural,organic.jpg
1,256,12,3,4092,Especial,Brasil Central,Natural,special.jpg
11,256,13,1,4093,Fair trade,Brasil Central,Lavado,fairtrade.jpg
15,256,13,2,4093,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
13,256,13,3,4093,Especial,Sul de Minas,Lavado,special.jpg
13,256,14,1,4094,Especial,Sul de Minas,Lavado,special.jpg
7,256,14,2,4094,Fair trade,Sul de Minas,Natural,fairtrade.jpg
14,256,14,3,4094,Orgânico,Sul de Minas,Lavado,organic.jpg
14,256,15,1,4095,Orgânico,Sul de Minas,Lavado,organic.jpg
1,256,15,2,4095,Especial,Brasil Central,Natural,special.jpg
16,256,15,3,4095,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
8,256,16,1,4096,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
16,256,16,2,4096,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
15,256,16,3,4096,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
7,257,1,1,4097,Fair trade,Sul de Minas,Natural,fairtrade.jpg
5,257,1,2,4097,Especial,Sul de Minas,Natural,special.jpg
16,257,1,3,4097,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
6,257,2,1,4098,Orgânico,Sul de Minas,Natural,organic.jpg
8,257,2,2,4098,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
7,257,2,3,4098,Fair trade,Sul de Minas,Natural,fairtrade.jpg
15,257,3,1,4099,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
7,257,3,2,4099,Fair trade,Sul de Minas,Natural,fairtrade.jpg
5,257,3,3,4099,Especial,Sul de Minas,Natural,special.jpg
14,257,4,1,4100,Orgânico,Sul de Minas,Lavado,organic.jpg
12,257,4,2,4100,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
10,257,4,3,4100,Orgânico,Brasil Central,Lavado,organic.jpg
6,257,5,1,4101,Orgânico,Sul de Minas,Natural,organic.jpg
12,257,5,2,4101,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
16,257,5,3,4101,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
15,257,6,1,4102,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
4,257,6,2,4102,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
14,257,6,3,4102,Orgânico,Sul de Minas,Lavado,organic.jpg
