profileID,respID,qID,altID,obsID,Certification,Origin,Processing,image
5,264,1,3,4209,Especial,Cerrado Mineiro,Natural,special.jpg
2,264,2,1,4210,Organico,Cerrado de Altitude,Natural,organic.jpg
8,264,2,2,4210,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
3,264,2,3,4210,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
15,264,3,1,4211,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
14,264,3,2,4211,Organico,Cerrado Mineiro,Lavado,organic.jpg
4,264,3,3,4211,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
10,264,4,1,4212,Organico,Cerrado de Altitude,Lavado,organic.jpg
8,264,4,2,4212,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
6,264,4,3,4212,Organico,Cerrado Mineiro,Natural,organic.jpg
4,264,5,1,4213,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
14,264,5,2,4213,Organico,Cerrado Mineiro,Lavado,organic.jpg
13,264,5,3,4213,Especial,Cerrado Mineiro,Lavado,special.jpg
15,264,6,1,4214,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
8,264,6,2,4214,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
14,264,6,3,4214,Organico,Cerrado Mineiro,Lavado,organic.jpg
12,264,7,1,4215,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
13,264,7,2,4215,Especial,Cerrado Mineiro,Lavado,special.jpg
4,264,7,3,4215,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
11,264,8,1,4216,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
12,264,8,2,4216,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
3,264,8,3,4216,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
3,264,9,1,4217,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
7,264,9,2,4217,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
13,264,9,3,4217,Especial,Cerrado Mineiro,Lavado,special.jpg
1,264,10,1,4218,Especial,Cerrado de Altitude,Natural,special.jpg
8,264,10,2,4218,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
2,264,10,3,4218,Organico,Cerrado de Altitude,Natural,organic.jpg
16,264,11,1,4219,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
6,264,11,2,4219,Organico,Cerrado Mineiro,Natural,organic.jpg
1,264,11,3,4219,Especial,Cerrado de Altitude,Natural,special.jpg
6,264,12,1,4220,Organico,Cerrado Mineiro,Natural,organic.jpg
5,264,12,2,4220,Especial,Cerrado Mineiro,Natural,special.jpg
3,264,12,3,4220,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
12,264,13,1,4221,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
11,264,13,2,4221,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
1,264,13,3,4221,Especial,Cerrado de Altitude,Natural,special.jpg
13,264,14,1,4222,Especial,Cerrado Mineiro,Lavado,special.jpg
14,264,14,2,4222,Organico,Cerrado Mineiro,Lavado,organic.jpg
5,264,14,3,4222,Especial,Cerrado Mineiro,Natural,special.jpg
1,264,15,1,4223,Especial,Cerrado de Altitude,Natural,special.jpg
7,264,15,2,4223,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
8,264,15,3,4223,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
2,264,16,1,4224,Organico,Cerrado de Altitude,Natural,organic.jpg
14,264,16,2,4224,Organico,Cerrado Mineiro,Lavado,organic.jpg
1,264,16,3,4224,Especial,Cerrado de Altitude,Natural,special.jpg
11,265,1,1,4225,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
13,265,1,2,4225,Especial,Cerrado Mineiro,Lavado,special.jpg
10,265,1,3,4225,Organico,Cerrado de Altitude,Lavado,organic.jpg
15,265,2,1,4226,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
16,265,2,2,4226,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
4,265,2,3,4226,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
7,265,3,1,4227,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
9,265,3,2,4227,Especial,Cerrado de Altitude,Lavado,special.jpg
15,265,3,3,4227,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
14,265,4,1,4228,Organico,Cerrado Mineiro,Lavado,organic.jpg
8,265,4,2,4228,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
16,265,4,3,4228,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
12,265,5,1,4229,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
10,265,5,2,4229,Organico,Cerrado de Altitude,Lavado,organic.jpg
16,265,5,3,4229,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
11,265,6,1,4230,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
8,265,6,2,4230,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
5,265,6,3,4230,Especial,Cerrado Mineiro,Natural,special.jpg
6,265,7,1,4231,Organico,Cerrado Mineiro,Natural,organic.jpg
4,265,7,2,4231,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
5,265,7,3,4231,Especial,Cerrado Mineiro,Natural,special.jpg
15,265,8,1,4232,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
16,265,8,2,4232,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
10,265,8,3,4232,Organico,Cerrado de Altitude,Lavado,organic.jpg
7,265,9,1,4233,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
15,265,9,2,4233,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
5,265,9,3,4233,Especial,Cerrado Mineiro,Natural,special.jpg
7,265,10,1,4234,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
6,265,10,2,4234,Organico,Cerrado Mineiro,Natural,organic.jpg
14,265,10,3,4234,Organico,Cerrado Mineiro,Lavado,organic.jpg
5,265,11,1,4235,Especial,Cerrado Mineiro,Natural,special.jpg
16,265,11,2,4235,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
15,265,11,3,4235,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
16,265,12,1,4236,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
9,265,12,2,4236,Especial,Cerrado de Altitude,Lavado,special.jpg
10,265,12,3,4236,Organico,Cerrado de Altitude,Lavado,organic.jpg
3,265,13,1,4237,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
5,265,13,2,4237,Especial,Cerrado Mineiro,Natural,special.jpg
8,265,13,3,4237,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
3,265,14,1,4238,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
2,265,14,2,4238,Organico,Cerrado de Altitude,Natural,organic.jpg
11,265,14,3,4238,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
15,265,15,1,4239,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
8,265,15,2,4239,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
16,265,15,3,4239,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
7,265,16,1,4240,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
8,265,16,2,4240,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
12,265,16,3,4240,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
13,266,1,1,4241,Especial,Cerrado Mineiro,Lavado,special.jpg
15,266,1,2,4241,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
8,266,1,3,4241,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
4,266,2,1,4242,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
7,266,2,2,4242,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
16,266,2,3,4242,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
7,266,3,1,4243,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
2,266,3,2,4243,Organico,Cerrado de Altitude,Natural,organic.jpg
4,266,3,3,4243,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
14,266,4,1,4244,Organico,Cerrado Mineiro,Lavado,organic.jpg
8,266,4,2,4244,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
16,266,4,3,4244,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
9,266,5,1,4245,Especial,Cerrado de Altitude,Lavado,special.jpg
1,266,5,2,4245,Especial,Cerrado de Altitude,Natural,special.jpg
14,266,5,3,4245,Organico,Cerrado Mineiro,Lavado,organic.jpg
15,266,6,1,4246,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
2,266,6,2,4246,Organico,Cerrado de Altitude,Natural,organic.jpg
8,266,6,3,4246,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
16,266,7,1,4247,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
4,266,7,2,4247,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
10,266,7,3,4247,Organico,Cerrado de Altitude,Lavado,organic.jpg
6,266,8,1,4248,Organico,Cerrado Mineiro,Natural,organic.jpg
3,266,8,2,4248,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
2,266,8,3,4248,Organico,Cerrado de Altitude,Natural,organic.jpg
4,266,9,1,4249,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
1,266,9,2,4249,Especial,Cerrado de Altitude,Natural,special.jpg
8,266,9,3,4249,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
1,266,10,1,4250,Especial,Cerrado de Altitude,Natural,special.jpg
7,266,10,2,4250,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
10,266,10,3,4250,Organico,Cerrado de Altitude,Lavado,organic.jpg
11,266,11,1,4251,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
3,266,11,2,4251,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
9,266,11,3,4251,Especial,Cerrado de Altitude,Lavado,special.jpg
7,266,12,1,4252,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
5,266,12,2,4252,Especial,Cerrado Mineiro,Natural,special.jpg
4,266,12,3,4252,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
3,266,13,1,4253,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
1,266,13,2,4253,Especial,Cerrado de Altitude,Natural,special.jpg
4,266,13,3,4253,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
12,266,14,1,4254,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
7,266,14,2,4254,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
3,266,14,3,4254,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
15,266,15,1,4255,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
3,266,15,2,4255,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
9,266,15,3,4255,Especial,Cerrado de Altitude,Lavado,special.jpg
10,266,16,1,4256,Organico,Cerrado de Altitude,Lavado,organic.jpg
5,266,16,2,4256,Especial,Cerrado Mineiro,Natural,special.jpg
2,266,16,3,4256,Organico,Cerrado de Altitude,Natural,organic.jpg
10,267,1,1,4257,Organico,Cerrado de Altitude,Lavado,organic.jpg
7,267,1,2,4257,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
3,267,1,3,4257,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
2,267,2,1,4258,Organico,Cerrado de Altitude,Natural,organic.jpg
16,267,2,2,4258,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
4,267,2,3,4258,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
16,267,3,1,4259,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
2,267,3,2,4259,Organico,Cerrado de Altitude,Natural,organic.jpg
5,267,3,3,4259,Especial,Cerrado Mineiro,Natural,special.jpg
16,267,4,1,4260,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
12,267,4,2,4260,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
4,267,4,3,4260,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
2,267,5,1,4261,Organico,Cerrado de Altitude,Natural,organic.jpg
3,267,5,2,4261,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
4,267,5,3,4261,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
13,267,6,1,4262,Especial,Cerrado Mineiro,Lavado,special.jpg
9,267,6,2,4262,Especial,Cerrado de Altitude,Lavado,special.jpg
11,267,6,3,4262,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
16,267,7,1,4263,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
5,267,7,2,4263,Especial,Cerrado Mineiro,Natural,special.jpg
10,267,7,3,4263,Organico,Cerrado de Altitude,Lavado,organic.jpg
5,267,8,1,4264,Especial,Cerrado Mineiro,Natural,special.jpg
16,267,8,2,4264,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
8,267,8,3,4264,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
8,267,9,1,4265,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
9,267,9,2,4265,Especial,Cerrado de Altitude,Lavado,special.jpg
13,267,9,3,4265,Especial,Cerrado Mineiro,Lavado,special.jpg
9,267,10,1,4266,Especial,Cerrado de Altitude,Lavado,special.jpg
4,267,10,2,4266,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
5,267,10,3,4266,Especial,Cerrado Mineiro,Natural,special.jpg
2,267,11,1,4267,Organico,Cerrado de Altitude,Natural,organic.jpg
5,267,11,2,4267,Especial,Cerrado Mineiro,Natural,special.jpg
10,267,11,3,4267,Organico,Cerrado de Altitude,Lavado,organic.jpg
9,267,12,1,4268,Especial,Cerrado de Altitude,Lavado,special.jpg
8,267,12,2,4268,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
6,267,12,3,4268,Organico,Cerrado Mineiro,Natural,organic.jpg
3,267,13,1,4269,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
10,267,13,2,4269,Organico,Cerrado de Altitude,Lavado,organic.jpg
16,267,13,3,4269,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
13,267,14,1,4270,Especial,Cerrado Mineiro,Lavado,special.jpg
15,267,14,2,4270,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
8,267,14,3,4270,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
10,267,15,1,4271,Organico,Cerrado de Altitude,Lavado,organic.jpg
9,267,15,2,4271,Especial,Cerrado de Altitude,Lavado,special.jpg
15,267,15,3,4271,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
13,267,16,1,4272,Especial,Cerrado Mineiro,Lavado,special.jpg
1,267,16,2,4272,Especial,Cerrado de Altitude,Natural,special.jpg
6,267,16,3,4272,Organico,Cerrado Mineiro,Natural,organic.jpg
7,268,1,1,4273,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
1,268,1,2,4273,Especial,Cerrado de Altitude,Natural,special.jpg
10,268,1,3,4273,Organico,Cerrado de Altitude,Lavado,organic.jpg
9,268,2,1,4274,Especial,Cerrado de Altitude,Lavado,special.jpg
5,268,2,2,4274,Especial,Cerrado Mineiro,Natural,special.jpg
11,268,2,3,4274,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
11,268,3,1,4275,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
10,268,3,2,4275,Organico,Cerrado de Altitude,Lavado,organic.jpg
8,268,3,3,4275,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
11,268,4,1,4276,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
12,268,4,2,4276,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
15,268,4,3,4276,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
4,268,5,1,4277,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
16,268,5,2,4277,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
6,268,5,3,4277,Organico,Cerrado Mineiro,Natural,organic.jpg
4,268,6,1,4278,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
13,268,6,2,4278,Especial,Cerrado Mineiro,Lavado,special.jpg
6,268,6,3,4278,Organico,Cerrado Mineiro,Natural,organic.jpg
6,268,7,1,4279,Organico,Cerrado Mineiro,Natural,organic.jpg
1,268,7,2,4279,Especial,Cerrado de Altitude,Natural,special.jpg
10,268,7,3,4279,Organico,Cerrado de Altitude,Lavado,organic.jpg
9,268,8,1,4280,Especial,Cerrado de Altitude,Lavado,special.jpg
13,268,8,2,4280,Especial,Cerrado Mineiro,Lavado,special.jpg
16,268,8,3,4280,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
1,268,9,1,4281,Especial,Cerrado de Altitude,Natural,special.jpg
13,268,9,2,4281,Especial,Cerrado Mineiro,Lavado,special.jpg
15,268,9,3,4281,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
12,268,10,1,4282,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
3,268,10,2,4282,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
1,268,10,3,4282,Especial,Cerrado de Altitude,Natural,special.jpg
4,268,11,1,4283,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
5,268,11,2,4283,Especial,Cerrado Mineiro,Natural,special.jpg
2,268,11,3,4283,Organico,Cerrado de Altitude,Natural,organic.jpg
10,268,12,1,4284,Organico,Cerrado de Altitude,Lavado,organic.jpg
6,268,12,2,4284,Organico,Cerrado Mineiro,Natural,organic.jpg
13,268,12,3,4284,Especial,Cerrado Mineiro,Lavado,special.jpg
9,268,13,1,4285,Especial,Cerrado de Altitude,Lavado,special.jpg
12,268,13,2,4285,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
13,268,13,3,4285,Especial,Cerrado Mineiro,Lavado,special.jpg
3,268,14,1,4286,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
13,268,14,2,4286,Especial,Cerrado Mineiro,Lavado,special.jpg
8,268,14,3,4286,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
13,268,15,1,4287,Especial,Cerrado Mineiro,Lavado,special.jpg
5,268,15,2,4287,Especial,Cerrado Mineiro,Natural,special.jpg
6,268,15,3,4287,Organico,Cerrado Mineiro,Natural,organic.jpg
7,268,16,1,4288,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
10,268,16,2,4288,Organico,Cerrado de Altitude,Lavado,organic.jpg
5,268,16,3,4288,Especial,Cerrado Mineiro,Natural,special.jpg
12,269,1,1,4289,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
15,269,1,2,4289,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
4,269,1,3,4289,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
8,269,2,1,4290,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
1,269,2,2,4290,Especial,Cerrado de Altitude,Natural,special.jpg
10,269,2,3,4290,Organico,Cerrado de Altitude,Lavado,organic.jpg
8,269,3,1,4291,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
5,269,3,2,4291,Especial,Cerrado Mineiro,Natural,special.jpg
2,269,3,3,4291,Organico,Cerrado de Altitude,Natural,organic.jpg
9,269,4,1,4292,Especial,Cerrado de Altitude,Lavado,special.jpg
2,269,4,2,4292,Organico,Cerrado de Altitude,Natural,organic.jpg
5,269,4,3,4292,Especial,Cerrado Mineiro,Natural,special.jpg
1,269,5,1,4293,Especial,Cerrado de Altitude,Natural,special.jpg
9,269,5,2,4293,Especial,Cerrado de Altitude,Lavado,special.jpg
13,269,5,3,4293,Especial,Cerrado Mineiro,Lavado,special.jpg
9,269,6,1,4294,Especial,Cerrado de Altitude,Lavado,special.jpg
3,269,6,2,4294,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
2,269,6,3,4294,Organico,Cerrado de Altitude,Natural,organic.jpg
13,269,7,1,4295,Especial,Cerrado Mineiro,Lavado,special.jpg
9,269,7,2,4295,Especial,Cerrado de Altitude,Lavado,special.jpg
12,269,7,3,4295,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
3,269,8,1,4296,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
14,269,8,2,4296,Organico,Cerrado Mineiro,Lavado,organic.jpg
15,269,8,3,4296,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
7,269,9,1,4297,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
1,269,9,2,4297,Especial,Cerrado de Altitude,Natural,special.jpg
15,269,9,3,4297,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
16,269,10,1,4298,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
6,269,10,2,4298,Organico,Cerrado Mineiro,Natural,organic.jpg
4,269,10,3,4298,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
1,269,11,1,4299,Especial,Cerrado de Altitude,Natural,special.jpg
2,269,11,2,4299,Organico,Cerrado de Altitude,Natural,organic.jpg
8,269,11,3,4299,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
6,269,12,1,4300,Organico,Cerrado Mineiro,Natural,organic.jpg
16,269,12,2,4300,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
10,269,12,3,4300,Organico,Cerrado de Altitude,Lavado,organic.jpg
10,269,13,1,4301,Organico,Cerrado de Altitude,Lavado,organic.jpg
3,269,13,2,4301,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
7,269,13,3,4301,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
10,269,14,1,4302,Organico,Cerrado de Altitude,Lavado,organic.jpg
16,269,14,2,4302,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
13,269,14,3,4302,Especial,Cerrado Mineiro,Lavado,special.jpg
14,269,15,1,4303,Organico,Cerrado Mineiro,Lavado,organic.jpg
1,269,15,2,4303,Especial,Cerrado de Altitude,Natural,special.jpg
6,269,15,3,4303,Organico,Cerrado Mineiro,Natural,organic.jpg
15,269,16,1,4304,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
9,269,16,2,4304,Especial,Cerrado de Altitude,Lavado,special.jpg
1,269,16,3,4304,Especial,Cerrado de Altitude,Natural,special.jpg
11,270,1,1,4305,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
14,270,1,2,4305,Organico,Cerrado Mineiro,Lavado,organic.jpg
12,270,1,3,4305,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
12,270,2,1,4306,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
13,270,2,2,4306,Especial,Cerrado Mineiro,Lavado,special.jpg
6,270,2,3,4306,Organico,Cerrado Mineiro,Natural,organic.jpg
3,270,3,1,4307,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
15,270,3,2,4307,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
13,270,3,3,4307,Especial,Cerrado Mineiro,Lavado,special.jpg
12,270,4,1,4308,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
15,270,4,2,4308,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
11,270,4,3,4308,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
5,270,5,1,4309,Especial,Cerrado Mineiro,Natural,special.jpg
4,270,5,2,4309,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
11,270,5,3,4309,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
16,270,6,1,4310,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
12,270,6,2,4310,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
9,270,6,3,4310,Especial,Cerrado de Altitude,Lavado,special.jpg
13,270,7,1,4311,Especial,Cerrado Mineiro,Lavado,special.jpg
1,270,7,2,4311,Especial,Cerrado de Altitude,Natural,special.jpg
16,270,7,3,4311,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
11,270,8,1,4312,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
4,270,8,2,4312,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
2,270,8,3,4312,Organico,Cerrado de Altitude,Natural,organic.jpg
15,270,9,1,4313,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
1,270,9,2,4313,Especial,Cerrado de Altitude,Natural,special.jpg
4,270,9,3,4313,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
9,270,10,1,4314,Especial,Cerrado de Altitude,Lavado,special.jpg
10,270,10,2,4314,Organico,Cerrado de Altitude,Lavado,organic.jpg
7,270,10,3,4314,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
14,270,11,1,4315,Organico,Cerrado Mineiro,Lavado,organic.jpg
1,270,11,2,4315,Especial,Cerrado de Altitude,Natural,special.jpg
4,270,11,3,4315,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
9,270,12,1,4316,Especial,Cerrado de Altitude,Lavado,special.jpg
3,270,12,2,4316,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
8,270,12,3,4316,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
2,270,13,1,4317,Organico,Cerrado de Altitude,Natural,organic.jpg
1,270,13,2,4317,Especial,Cerrado de Altitude,Natural,special.jpg
11,270,13,3,4317,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
3,270,14,1,4318,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
2,270,14,2,4318,Organico,Cerrado de Altitude,Natural,organic.jpg
10,270,14,3,4318,Organico,Cerrado de Altitude,Lavado,organic.jpg
16,270,15,1,4319,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
13,270,15,2,4319,Especial,Cerrado Mineiro,Lavado,special.jpg
10,270,15,3,4319,Organico,Cerrado de Altitude,Lavado,organic.jpg
3,270,16,1,4320,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
6,270,16,2,4320,Organico,Cerrado Mineiro,Natural,organic.jpg
9,270,16,3,4320,Especial,Cerrado de Altitude,Lavado,special.jpg
5,271,1,1,4321,Especial,Cerrado Mineiro,Natural,special.jpg
7,271,1,2,4321,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
16,271,1,3,4321,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
1,271,2,1,4322,Especial,Cerrado de Altitude,Natural,special.jpg
3,271,2,2,4322,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
11,271,2,3,4322,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
